ID	GSM130365.CEL	GSM130366.CEL	GSM130367.CEL	GSM130368.CEL	GSM130369.CEL	GSM130370.CEL
100116_at	9.59575430480477	9.65695267571046	9.42907684980474	9.28338261286803	9.27372854502116	9.38878721437971
100117_at	5.68215817199533	5.72148853924773	5.69025736671532	5.81690267948156	5.70562820637841	5.69066425453875
100120_at	6.09726799377888	6.08363054452594	5.94236230212631	5.87884358120522	5.81973959920911	5.94664125153346
100122_at	6.74645444735663	6.55805577753086	6.80288949142172	6.77126879042242	6.63879082033558	6.73023956762476
100123_f_at	12.2897533695415	12.2121486394198	11.9397379387725	11.8183749316564	11.789508536932	11.9293011265702
100124_r_at	10.1075805640819	10.309264906181	10.0754943144378	9.85333606281176	9.8255044060989	10.0012253305576
100125_at	10.3611523115053	10.3789229072813	10.0256729140669	10.1100169206102	10.099812203671	10.3042033012631
100126_at	8.97875575879233	8.97213870199384	8.77792147497698	8.70101221298322	8.60130809644791	8.77115455105735
100127_at	6.32339735413876	6.67641055945542	6.35722335856595	7.0816770619777	6.57912547262946	6.56299271969736
100128_at	11.5622855842437	11.6747994390648	11.5065385730541	11.8195719514568	11.7429492284264	11.7818642815747
100130_at	7.62893841072381	7.51733188154833	7.83923649605381	7.45892202877656	7.52785567815889	7.50937853651295
100131_at	5.66274316533129	5.5722451901041	5.63183506710118	5.70804332561803	5.58101541060862	5.63557512752957
100133_at	7.68295019401031	7.54119391135311	7.64128803357641	7.50971210695494	7.57514483613393	7.77702208304326
100134_at	10.4741303502446	10.5157058418228	10.4695881003561	10.8855333823488	10.8257541575719	10.930619013771
100136_at	8.37467889247674	8.45074459943072	8.08709003541123	7.857419301583	7.88151458319085	8.02393566627571
100138_f_at	9.66524914967826	9.65686085645688	9.48510079777245	9.57058395915355	9.56993713239528	9.76751840245988
100139_at	8.55026572148187	8.47266902158714	8.59272478829104	8.64763794405767	8.6946765072335	8.82627102008143
100141_at	8.04172659981154	8.02132320440731	8.09689786460173	7.85225472251036	8.01311532229795	8.03947270541863
100142_at	8.92767362118477	9.01078651846206	9.04997360090098	8.97603541895622	8.92754300671579	8.91444815368943
100143_at	7.49233265036053	7.38468489190623	7.99837278362566	7.63804506612643	7.58237703217968	7.60973860904295
100144_at	13.1832310553496	13.1626358350829	13.008650204984	13.0311017606891	13.0041140538476	13.0618782264577
100147_at	6.7571492417466	6.71558839161682	6.96083267972712	6.9677566330832	6.90020505122815	6.85753860544045
100148_at	9.23588042273936	9.43660812522731	9.04853999546475	9.31471133587043	9.31695907816654	9.3359168509108
100149_at	6.35498289675596	6.36724258896145	6.41716033549994	6.40712556181427	6.39561582947687	6.39104479948097
100150_f_at	5.46533412131369	5.50933782823555	5.62479147876807	5.58587356782221	5.51566257234042	5.54219755923068
100151_at	10.110485819433	10.0257541419318	9.99913259888725	9.71845311630475	9.69837279207243	9.77945282749355
100152_at	6.88368889494703	7.02540976807676	7.12508353861686	6.95002493009747	6.96501827075221	6.97815558241804
100153_at	8.56222361718256	8.41020006886339	8.5985954025428	8.61666154088373	8.55228695337943	8.60825115234357
100154_at	8.36136106361754	8.40534331353045	7.85074058255192	8.49586933352609	8.68156207365166	8.63276933365747
100155_at	8.83407832166312	8.85873670732327	8.90809498053831	8.48098724499322	8.55577787104096	8.40075607682337
100156_at	12.0764089436511	12.1596685695457	12.1042709505938	12.3090471688112	12.3120509034086	12.3273551879482
100213_f_at	15.4194210929793	15.4189866083459	15.4168475116885	15.4205910223036	15.4164583227284	15.4201794846291
100225_f_at	8.42622369428901	8.4178046621729	8.34038751626412	8.41872109068031	8.36102104632504	8.39555664545068
100272_at	6.65117036455407	6.50354670063897	6.86687878988559	6.7991436285056	6.79542653736605	6.75968104871375
100277_at	7.63738870790208	7.49978061900017	7.54608304772224	7.50624024387857	7.47423806268246	7.58282717733401
100278_at	6.38820594075145	6.45434712499209	6.80525237510438	6.47272367099238	6.55531078787542	6.4945015444114
100279_at	6.82059235439994	6.61728438019621	6.76818103047599	6.65460997113765	6.78196186515492	6.64193752932008
100280_at	6.06741294944507	5.98739893408334	6.1174756908082	6.02099509465197	6.06588748406747	6.03561930026252
100281_at	6.53044911316194	6.48632553238787	6.69345198472506	6.67111136586053	6.65165681379093	6.62328090754391
100282_at	7.84345466900485	7.74556598638709	7.92743393917197	7.83703516387426	7.88451808226506	7.84519898791013
100283_at	6.93124424055268	7.0003099442636	7.04666364097615	7.02955134784694	7.04835443649432	6.86190019922675
100284_at	5.77552466033842	5.79846707600157	6.20100290439113	5.91655623356919	6.00364740075953	5.78100527950795
100285_at	5.86128919226865	5.98692637460715	6.18423609137791	6.04922657312179	6.11713838545632	5.90809781145388
100286_at	6.85197908625739	7.14655977665979	7.48355380114899	7.39005529729943	6.96206885423243	6.94781710895518
100287_at	6.40646292217956	6.42661151527889	6.49841448116304	6.44157648568203	6.62587262962564	6.65320855986912
100289_at	10.5038151956733	10.5636876445429	10.7169678625979	10.5558802738887	10.6668873974214	10.6268242658758
100290_f_at	7.95268159885289	8.22754486014879	7.87132820968887	7.79462371946811	7.78192640338389	7.97429178376413
100291_at	8.70739487608233	8.5724734359649	8.75016862255038	8.61472605683118	8.75055165213148	8.67857589782584
100292_at	9.41661209779548	9.53681352244018	9.74563485956517	9.68076668780303	9.51432629199576	9.60159575143838
100293_at	7.94674982807545	8.02267096099991	8.11358122830231	8.04561927816886	8.12328485016234	8.06281932966258
100294_at	6.82907152267818	6.81761779580009	7.0601877046923	6.89386825402578	6.88149806598278	6.83717432450724
100295_at	9.08836378774994	8.98885166464591	9.20901799144135	9.14372129895488	9.20800054829803	9.08595047557188
100296_at	9.77609730519537	9.75081913976408	9.99962711689352	9.8696372439933	9.77103656613112	9.76347051634863
100297_at	7.65582826065881	7.87779274637556	7.53022027572755	7.73170354405268	7.64218634363052	7.8007094658639
100298_at	9.4546386624749	9.42964230273733	9.61621683304439	9.46597639020522	9.43273551102459	9.41089840490289
100299_f_at	6.2592433024513	6.32558712066507	6.43891176886625	6.31067762143574	6.26566011840129	6.3259628238933
100300_at	6.50947291206486	6.50935587701439	6.71238388889648	6.58123858059088	6.79924837971716	6.42101838472431
100301_at	8.33156630172255	8.43970189416759	8.6582643872569	8.95391198734944	8.89997578256288	9.05727809018303
100302_at	7.31780274152322	7.77582466120158	7.99302965151931	7.54732806913493	7.63620207580897	7.58184681658176
100303_at	6.48090695370807	6.71861022792682	6.81966503663797	6.65655007137492	6.70148429001471	6.65164753441741
100304_at	8.84202017636409	8.67039104098395	8.7935538368311	8.86673553823675	8.80779846560473	8.74362815484552
100305_g_at	9.93088196989493	9.94095650967766	10.0107656887126	9.94592104560294	9.9029222292178	9.84731555209001
100306_at	6.40818783889457	6.29681169951056	6.3561161296424	6.41314831027627	6.18684822047595	6.29207291398022
100307_at	6.5563345635289	6.47966935992522	6.75469183898207	6.67132701675127	6.39789199118597	6.28724522496506
100308_at	8.44048582811823	8.44288806286334	8.56517095029351	8.28861021542853	8.16010428488964	8.17928178389173
100309_at	6.17617716498487	6.37569523220514	6.26560274492187	6.22693490899805	6.1769713465923	6.20482831928842
100311_f_at	6.17135703384132	5.77087879306926	5.88390234069535	6.1540378044387	6.00367225848996	5.95267971527691
100313_at	5.68615941023231	5.7595869796208	5.81833727276738	5.78439766820517	5.89498710461203	5.65972329961295
100314_f_at	7.02267528296232	7.02924137135759	7.20620188484134	7.06999296736242	7.11940329597167	7.11907753647584
100315_at	6.64473883481183	6.59311242802754	6.63508089599548	6.5891650117436	6.69606298528193	6.62441686807775
100317_at	5.83345200336073	5.77671450075591	5.91480234151803	5.94357989487027	6.06423609187072	5.87365733936082
100318_at	9.18182987560232	8.94917402508013	9.12896252349742	9.46156667914881	9.55831463167134	9.41429796828111
100319_at	6.50350564735512	6.62422741144135	6.74699573125136	6.63470500064302	6.64976421662158	6.65106016730277
100320_at	6.12233378082106	6.18392971916553	6.16119472983587	6.37580311092788	6.3052207451138	6.12448531610017
100321_f_at	6.19866636875394	6.16853745547994	6.12849674385822	6.27404456301041	6.20443796954223	6.04707648388921
100322_at	6.51262362040118	6.66467913131979	6.70342130683754	6.9860201443412	6.79740696705235	6.71675410480451
100323_at	11.3963906637941	11.3590337040979	11.0918397422621	11.1184714291253	11.0882763551717	11.1509791729475
100324_g_at	9.09790905835908	8.9441328392986	8.77725655816371	8.6200683244814	8.71164907405781	8.80446590498883
100325_at	5.45372741099964	5.59389473601128	5.49867101492679	5.44424299796536	5.58321954618444	5.42373158638041
100326_f_at	5.94321332431133	5.94193590248423	6.0966302987948	5.86175944566442	5.87555696435042	5.71472485492228
100327_at	8.56790126631032	8.58258896033846	8.65786433588787	8.45944018217066	8.575908111	8.47062526503214
100328_s_at	7.98018111240927	7.88880766075846	8.07890985361939	7.98314504079449	8.03097287616741	7.84522249195636
100329_at	5.72262082778408	5.65373790432572	6.024752291607	5.94848594239232	5.75995800180779	5.86212506177916
100330_at	5.48176097305971	5.63611967078084	5.83825315287015	5.68925323913982	5.57783819243914	5.61836474009012
100331_g_at	12.402762030695	12.4338298380865	12.3340675207192	12.3008857418136	12.1567852907854	12.3037465767711
100332_s_at	10.6967396398483	10.8191035386733	10.4252851608737	10.7566655094032	10.6234774730853	10.8257087762403
100333_at	7.20031837240525	7.16324101885521	7.45094399273116	7.192707724616	7.34661710811705	7.21989353938533
100334_f_at	6.36746952729773	6.37781602901609	6.51001425350817	6.40911013863355	6.34684020664862	6.42833821088816
100335_at	8.22858539288192	8.29031891645089	8.46884102258293	8.40909799093489	8.39507967346513	8.38149311376003
100336_s_at	7.65393093640934	7.55032247730733	7.92405308742705	7.83977919121751	7.69858524775729	7.70509498197455
100337_at	6.30959009104768	6.35797413803537	6.43382107321392	6.49137285591411	6.47774421333562	6.31565216533548
100338_s_at	7.45708537972266	7.39475552179778	7.64139549762546	7.41927915556946	7.33896639843231	7.43256684187875
100339_at	5.84924602406601	5.798408114195	6.08157806896282	5.78190555491983	5.95859656811759	5.88475684958365
100340_at	5.28510762216742	5.33382826269546	5.35487989356377	5.22707358869903	5.16772785349481	5.19697043345019
100341_g_at	6.06745684976811	5.89344475110428	6.02295688037344	5.75430849092983	6.16352676256448	5.78392383649127
100342_i_at	13.2567435292269	13.3945169597348	13.2246118359137	13.0311379294899	13.1193147323728	13.2028587854623
100343_f_at	13.7009980128481	13.8091503699305	13.6638143224074	13.7012267136091	13.7984131038363	13.8384896335878
100344_at	10.102331563361	10.0648620202324	10.0141512464163	10.1119863627147	9.98170410520962	10.0404602394147
100345_f_at	10.4038270653311	10.3081384513709	10.445411053273	10.4199429731665	10.4417040336729	10.4173743987273
100346_at	5.89608778391509	6.06854766204065	6.22977968764872	6.40366557326333	6.00130461579223	6.00469106605775
100347_at	9.25689998697269	9.12370515245549	9.24519983592235	9.21919508981122	9.14899974144438	9.01263759779649
100348_at	10.174770649042	10.174274409302	10.5097619617879	10.8051391488154	10.7883888264124	10.8901861160904
100349_at	6.64680464847377	6.64938610907579	6.51883026210675	6.75896239012009	6.78571956449178	6.80610533029112
100350_at	6.34287358089503	6.17616017286237	6.53377109629685	6.41192267803319	6.25567427207058	6.17078863702998
100351_f_at	6.95691460393133	6.7890994503719	7.20686126846344	6.96026415324282	7.05906080951274	6.80863223135565
100352_at	7.31430166848763	7.39485795703459	7.25227106381856	7.43703525633818	7.21253532900977	7.31971735640615
100353_g_at	11.119142724029	11.1272545879198	11.0046506873882	11.1710063744776	11.0295958650808	11.1364719821228
100354_at	5.59221137902724	5.72224076930887	5.6693617876861	5.5673691130272	5.65140247501839	5.69729522246477
100355_g_at	7.54153380402406	7.1752150621958	7.58154616383358	7.36740653645364	7.38680162612338	7.30914645044416
100356_at	7.53758580701245	7.5009631499474	7.70199699402751	7.79636968092148	7.64390381011419	7.57757046389753
100357_g_at	8.56629805194036	8.75232953345563	8.78991754153857	8.76848128159299	8.81509813962335	8.73608930492472
100358_s_at	8.38631928197316	8.43269611740852	8.55210514355011	8.55281811736924	8.47327622049133	8.29077107816023
100359_at	6.17535227368911	6.17950648831812	6.53600879887806	6.26137643664291	6.36825142892224	6.47112363738556
100360_f_at	8.18251035378557	8.13537737360564	8.3545430016732	8.34792685260365	8.30692507608284	8.09529889722539
100361_f_at	6.67410523247672	6.50175498526065	6.62908660598657	6.62294230692398	6.54000385683317	6.46282863512178
100362_f_at	7.9179267801054	8.07770019516419	8.24506007424864	8.17460686959476	8.18102360389686	8.08265287312507
100363_at	6.21094758776113	6.24115668792714	6.64354535256242	6.6171201080707	6.33507117016032	6.41143599472063
100364_at	6.40895911949593	6.5354237636049	6.72155801879194	6.56987989658469	6.48333827182701	6.55942144161803
100365_at	7.65029636760211	7.52327441318919	7.70247285819751	7.52134438415996	7.53911693807073	7.61222941703229
100366_at	8.13096787660577	8.20768186461675	8.17057434897962	8.33259312501962	8.32124781306513	8.23168440374965
100367_g_at	8.18762162510724	8.17352610045524	8.42576734284165	8.28949049412491	8.38004631835052	8.27242391894869
100368_at	5.95282097522636	5.96589435014206	6.44778291919566	6.38137099191381	6.3303842911755	6.33896115099887
100369_at	9.40032938944186	9.47163377719169	9.61207707172677	9.60857470172027	9.69433047285359	9.58668704621709
100370_at	7.61501225007468	7.64446138063433	7.97263433898119	7.73499054396624	7.77728439533994	7.49416111236749
100371_at	6.92524392168896	7.13979916779684	6.94427460431806	7.09673305058205	7.05219177110058	7.1367532162891
100372_at	5.87391231805762	5.76208595544542	5.81707097372063	5.72768593033123	5.7174835963083	5.86979490616125
100373_at	8.55004033469425	8.40579475028605	8.84493565042506	8.56062239351033	8.60096936311908	8.60619220420497
100374_at	8.7564673341109	8.8110840173142	8.6584832561558	7.97849630880356	7.78906902256723	7.67284637351087
100375_i_at	5.9337854884037	5.89719335288427	6.20943452544377	6.43152832236995	6.13005544647847	5.92014972917253
100376_f_at	7.05925541069645	6.71751921293944	7.18293047228635	7.19638637601097	7.20375978968616	6.86905945457614
100377_f_at	5.7259477695302	5.81411218602323	5.98014388414214	5.89738622528337	5.86950243494917	5.69146168940968
100378_at	6.96917221324822	6.92152303338193	7.48685424722827	7.02529089328981	6.96468832763527	7.09916696501907
100379_f_at	12.7200999980535	12.64042451788	12.6414691112068	12.8690442745182	12.8329747855884	12.8989155263814
100380_at	10.7527949752551	10.910220369285	10.3999295101106	10.576259564237	10.6398176843184	10.6491966194177
100381_at	7.56773858267435	7.47126297372863	7.66484580639261	7.064396835388	6.95564358868965	7.08740345815758
100382_at	6.19671623003943	6.26045695146475	6.4575064297273	6.08171590274949	6.24681880407126	6.10164081012762
100383_at	7.51113369505823	7.34842248013178	7.57976016760437	7.56440713078668	7.47286772513371	7.6018783417067
100384_at	6.66266653167059	6.53638216946884	6.7720110189135	6.69380208502902	6.57361474823309	6.47477474961571
100385_at	8.47350164279608	8.42918343605173	8.54831133453306	8.35988261701483	8.43289138082621	8.38366666148772
100386_at	8.23583919339491	8.24916322828267	8.35138467937917	8.35698315135344	8.39641378635325	8.23322192289426
100387_f_at	5.97611952238025	6.15555595587629	5.65874166038584	5.59927546665278	5.62730925321054	5.64306755168321
100388_at	7.47006309354976	7.43068310192751	7.76510317007692	7.45715854493075	7.44854301760184	7.33542953166124
100389_at	9.30682171345967	9.33002070269556	9.54555711499147	9.48532138640656	9.37277709427317	9.43440882044112
100390_s_at	7.31804809693585	7.18895559926036	7.56517001594703	7.52796322044174	7.35781408461881	7.27464136205593
100391_at	5.54958221102429	5.36903866977228	5.39205121601016	5.42294492194577	5.43600016373432	5.46403643243112
100392_at	9.26168091175334	9.29712314739863	9.4939333180881	9.35622987353661	9.40757274470723	9.30895051364507
100393_at	6.43560603648992	6.29902457797997	6.55198184125719	6.26010901212291	6.18012754635612	6.37771436269382
100394_at	7.97908009569567	7.91986917216781	8.18522241202646	8.07761603482168	8.2003369890333	8.05945993492716
100395_at	7.96452215355498	7.91491496549984	7.96439143511297	7.95370592685953	7.85865044025925	7.8819539604341
100396_i_at	7.52258354788523	7.52914037419619	7.51352142781295	7.94381441847179	7.80656599313187	7.74740698751256
100397_at	6.65616007124366	6.6178081418431	6.83678574335658	6.806893375007	6.75400001406455	6.59623586983096
100398_at	6.25862435010068	6.31257674275678	6.34817654153974	6.41724554347443	6.3122074239159	6.39171858753734
100400_at	6.26507236452017	6.31135434314603	6.13863696571366	6.47405839662612	6.39148175421889	6.64657894727367
100401_at	8.73728541981465	8.69690204843895	8.54581826790228	8.66246904110513	8.53346999247898	8.56090181056699
100402_f_at	6.51557027681207	6.53857789140582	6.4845767192836	6.52119680351109	6.42918010945652	6.48001584445432
100403_at	7.33877139307947	7.16999020514841	7.55236212683176	7.52451609852775	7.50087644774111	7.45351269093792
100404_at	11.2941924469909	11.3202190497562	11.5415690503999	11.3357772800698	11.3483874801788	11.2647339178646
100405_at	8.33855291925464	7.54120481656433	8.46485039561486	8.50321791684736	8.13605353367361	8.23099406298592
100406_at	6.2504125771223	6.28379820804322	6.25930650673602	6.2493655162646	6.25077713623266	6.18135939109342
100407_at	8.57759345037926	8.7068774170212	8.75699339658289	8.85728827710941	8.82086663326967	8.81113256259741
100408_at	7.89045078467	7.95932787548027	7.84673881320609	7.79904145352194	7.73739995938823	7.79737652289834
100409_at	9.44959554226494	9.49374569044626	9.70844815499567	9.73837772673013	9.66118487418041	9.4964840606862
100410_at	8.6014587974784	8.48419001553236	8.65052662791328	8.80026914620542	8.51694950234168	8.63354432808494
100411_at	5.3634445535347	5.27138706116418	5.37435611616243	5.46976268919891	5.35189986207264	5.38834636088526
100412_g_at	9.93735486185606	10.0818753125859	9.85384519606714	9.47916926551714	9.57747573865641	9.73594890635204
100413_at	9.52438518608793	9.51619051429163	9.52982397160748	9.51294994835021	9.45048181745989	9.47911701742968
100414_s_at	6.00674156672917	6.02274377586995	6.06602698714798	6.2443847374893	6.05905115364774	5.93492111942717
100415_at	6.37162873888848	6.33772939352969	6.48408602061099	6.196060518158	6.41458615017258	6.3410182145938
100416_at	6.24764522691957	6.09927430224282	6.26389119806898	6.28639946136343	6.20499319499034	6.34602961730188
100417_at	7.21156471615605	7.35092404292517	7.16738139228566	6.97344058384596	7.02945800539367	7.18735918385382
100418_at	7.07863844249605	7.16437331104487	7.22148622144867	7.27895445792469	7.32594490975482	7.11617926382104
100420_at	8.26381814927189	8.0750994327309	8.16581690782252	8.26710184573522	8.2903122410859	8.21073366030326
