"GeneID","logFC","logCPM","PValue","p.adj","fdr"
"91942",0.287671713423166,5.24537078511299,3.34779932134964e-07,5.93853545225228e-06,1
"84803",0.254100781670115,5.98021273855116,3.37019672504517e-07,5.97194584587021e-06,1
"81539",0.284851791519263,10.1196556977595,3.40164403932797e-07,6.0213050719382e-06,1
"59343",0.245429412296294,5.9561941358963,3.43013567483466e-07,6.06533378873982e-06,1
"90135",-0.262363386360887,5.80961578963939,3.43783978804667e-07,6.07255093435472e-06,1
"79794",0.28008631667166,7.72237083016911,3.48474326257925e-07,6.14892119059116e-06,1
"9076",0.328321212440087,4.85264912449774,3.5383155969463e-07,6.23688584138915e-06,1
"388796",0.515970130428047,3.59564372471801,3.59310375141183e-07,6.32680653202905e-06,1
"64332",0.494408460001022,7.67161142092788,3.6023058101454e-07,6.33635386101442e-06,1
"57406",0.285483024110563,5.2863270417547,3.6326255243812e-07,6.38298759593313e-06,1
"2037",0.258279542449753,5.65796560292603,3.64881250399974e-07,6.40471664969085e-06,1
"55076",-0.4197092115535,4.21937521069726,3.66282486054715e-07,6.42258714825857e-06,1
"4839",0.288247445869084,5.17109964340138,3.77373774522039e-07,6.61015316856106e-06,1
"6720",-0.277909129872612,7.88860068568315,3.78514054674141e-07,6.62320573956433e-06,1
"91404",-0.457694905310146,3.98670901073511,3.7997982333079e-07,6.64192051980607e-06,1
"1454",0.256693062586764,6.10688563380776,3.87767500782123e-07,6.77098605792785e-06,1
"414",0.248199087432995,5.85661296993288,3.89502729743591e-07,6.79420838573551e-06,1
"79962",0.491330262620506,3.53354162544915,3.89911511807966e-07,6.79426889026708e-06,1
"1261",-0.58979651806916,3.08048355209117,3.92070641646488e-07,6.82479768008315e-06,1
"23051",-0.299391065522811,5.30988668257344,3.97751222024982e-07,6.91649765021243e-06,1
"3433",-0.600109309132075,2.89724176378964,4.08065754115925e-07,7.08850387175673e-06,1
"80131",0.251373292119102,5.78680194102096,4.10802000605957e-07,7.12864796703691e-06,1
"4131",0.298521026122071,10.128249025951,4.15891429284558e-07,7.20950158127927e-06,1
"4088",0.257717019413714,5.65537448314675,4.1912241697709e-07,7.25800524358157e-06,1
"1889",-0.278463150718475,7.89582271535336,4.24369890225687e-07,7.34129253854818e-06,1
"5598",-0.334925611909511,5.14332411762361,4.2509210721251e-07,7.34620514763228e-06,1
"27314",-0.717740917534963,2.53930113977813,4.27840760000485e-07,7.38609130781476e-06,1
"9459",-0.244905287678356,6.30897033004421,4.42342706755617e-07,7.62859135117738e-06,1
"84085",0.294587407037068,6.62534090538336,4.42977316373619e-07,7.6316842285416e-06,1
"81029",0.39423148120288,4.22416362640669,4.49286697132943e-07,7.73243624644715e-06,1
"57648",0.267167058048899,5.78864042189341,4.55380975696133e-07,7.8212615733548e-06,1
"4668",-0.338130915704493,4.65751636342757,4.54951731279875e-07,7.8212615733548e-06,1
"6624",-0.397179298175754,4.98737700287796,4.60583346207836e-07,7.90251651226402e-06,1
"6925",-0.623746189176127,2.95189504016422,4.6167556947454e-07,7.91315702566637e-06,1
"6334",0.395126871074888,4.13360157475937,4.62863520987413e-07,7.9254149155383e-06,1
"6274",-0.745742715259132,2.37850260492749,4.63484049333457e-07,7.92794195813954e-06,1
"55830",-0.253212927710724,5.6814175973894,4.79689875079455e-07,8.19678019975219e-06,1
"1289",-0.335114726854464,5.78403752141628,4.83203921501847e-07,8.24841887590169e-06,1
"20",-0.249896749286463,5.96525606692435,4.85163745291046e-07,8.27344848658577e-06,1
"4538",-0.420541855422803,9.60029008828131,4.87027565270218e-07,8.29679174453727e-06,1
"55075",-0.423106777145889,4.02920159129228,4.91317540675296e-07,8.36137658308628e-06,1
"27075",0.370818132749701,4.61246227680789,5.04308012336601e-07,8.57374767829457e-06,1
"55755",0.241816026242344,6.07753430657612,5.16124008181256e-07,8.76566399230211e-06,1
"100616483",0.443044312333226,3.87447447106279,5.16642368573315e-07,8.76566399230211e-06,1
"5159",-0.245284877491783,6.12361958286578,5.19964573441064e-07,8.81311035853646e-06,1
"1122",-0.306333093054868,4.98702133914932,5.2285107956681e-07,8.85308348159437e-06,1
"101927060",0.3691448141259,4.60258862940648,5.28723158470458e-07,8.94347760387516e-06,1
"105379189",-0.548031874148447,3.19263347151209,5.31231530052033e-07,8.97684892969982e-06,1
"84876",0.336461714369089,4.79263018418986,5.4168613517369e-07,9.14429474714659e-06,1
"7873",0.28880949161702,8.51905606410462,5.56498259466888e-07,9.38488966141192e-06,1
"112267874",1.06899843441464,1.07545631637123,5.60825865571792e-07,9.44836581364818e-06,1
"102",-0.298234035462364,7.460075275287,5.76399250509013e-07,9.70098457458092e-06,1
"1893",-0.269877887412095,5.42418547695066,5.81600706895374e-07,9.77870877601519e-06,1
"1489",0.475959350059687,3.46114949446076,5.82237704244355e-07,9.77960985596004e-06,1
"114884",0.301606264424383,4.97701718768509,5.86562374389498e-07,9.84238746936051e-06,1
"23198",0.255142273209268,6.41299764168081,5.89832236517984e-07,9.88735778075096e-06,1
"126321",0.274199734298706,7.28889454620989,5.97391877021894e-07,1.00040759585594e-05,1
"9687",0.266560361971468,5.50752240749647,6.04642715138357e-07,1.01153950437767e-05,1
"5627",-0.291567428630615,6.6562070037511,6.20321101759086e-07,1.03673406069667e-05,1
"57455",0.292013179133583,5.04582887671438,6.29800492201008e-07,1.05152845127146e-05,1
"3976",-0.299072388802756,6.14739310399991,6.32423843136729e-07,1.05485779925383e-05,1
"5202",0.311276893906707,6.91561522495015,6.37174768437479e-07,1.06172571007132e-05,1
"170371",-0.310270727367068,5.00754554988395,6.38556819609485e-07,1.06297199276205e-05,1
"7869",0.382907128097878,4.27807028065791,6.48490524958425e-07,1.07843716963076e-05,1
"55784",-0.333202057332963,5.20395761831884,6.51238748333665e-07,1.08193410686989e-05,1
"10634",-0.30157245631714,5.01233390811543,6.58261693148997e-07,1.09251888735214e-05,1
"147912",-0.382149086145296,4.41560546973771,6.7452474814866e-07,1.11840339794421e-05,1
"26018",0.252505318442215,6.07281076368273,6.77533311161665e-07,1.12228170899239e-05,1
"9817",0.285785858377935,7.05222161019831,6.92545350599455e-07,1.14601556881527e-05,1
"57670",0.259483150846395,5.57123914327763,7.05052997210638e-07,1.16556246471814e-05,1
"5832",-0.256190848259138,5.54057045164638,7.16418992804294e-07,1.18318537698309e-05,1
"5074",0.303020668119431,5.07377943603381,7.18369383208963e-07,1.18523877664684e-05,1
"101927300",-0.795853418571295,2.03826554225123,7.2196036268024e-07,1.18999228708052e-05,1
"729176",1.00936446492258,1.22067949439608,7.27772453036749e-07,1.19839387330599e-05,1
"7857",-1.02044915008342,1.34487656258391,7.3316736766205e-07,1.20609269716574e-05,1
"47",-0.278756933760923,8.50430068346814,7.40125507459873e-07,1.21634547858332e-05,1
"6935",0.306803394671789,4.90330603872675,7.44378736567815e-07,1.22213719501335e-05,1
"149111",-0.301938011954992,5.50035791853247,7.48508725402308e-07,1.22771543678267e-05,1
"26127",0.252650631893927,5.99390677473149,7.50080237655252e-07,1.22909042266031e-05,1
"151354",-0.56411054750401,2.99894898955185,7.58162976166174e-07,1.2411216767064e-05,1
"79847",-0.267948679435659,5.38011609456018,7.64202343695569e-07,1.24978769632867e-05,1
"4312",0.756947009872338,2.51810790449383,7.78760123391666e-07,1.27235438093709e-05,1
"56169",2.75025428990621,-1.00825714106431,7.85872861974928e-07,1.28272510080679e-05,1
"64131",-0.298777011730015,6.08179541597571,8.12597269005579e-07,1.32505525489694e-05,1
"3690",0.276406735130657,7.7550944074149,8.29319483999623e-07,1.35100899030959e-05,1
"9414",-0.256852504471591,5.61490144642132,8.35040312413324e-07,1.35900784048394e-05,1
"286343",0.240323111029556,6.12251327781938,8.42071467784389e-07,1.3691216308894e-05,1
"114088",-0.531040191157262,3.21453207284719,8.48753898395579e-07,1.37864937972918e-05,1
"11174",-1.31957511697415,0.815385720164919,8.52158274169882e-07,1.38283922070762e-05,1
"55026",-0.642606591837208,2.67079247734,8.76537834786488e-07,1.4210255052733e-05,1
"3454",-0.238588533534944,6.31997247817898,8.94487570859414e-07,1.44872416911269e-05,1
"387263",-0.247986895498387,6.39098230155632,8.99026822053974e-07,1.45467052298173e-05,1
"84967",0.315088884498401,4.83563975633447,9.26833850928089e-07,1.49821753549735e-05,1
"7439",0.282126858694301,12.6657273691885,9.28447955414323e-07,1.49938083589695e-05,1
"2771",-0.26859791842912,8.46122475457068,9.43824386723287e-07,1.52274573576925e-05,1
"102724364",-0.301671641997404,5.00871949852634,9.46724427968391e-07,1.52595592173405e-05,1
"11226",0.592909064813802,2.74238007057579,9.50830118759981e-07,1.53110137183223e-05,1
"79573",-0.377365752909657,4.17915908827937,9.71655331091773e-07,1.56313419530628e-05,1
"53373",-0.27426548924407,7.34426717914104,9.73293597269661e-07,1.56426851112477e-05,1
"54739",-0.49701108260285,3.48043305140985,9.79123809628381e-07,1.57213145793109e-05,1
"23384",0.235490497985252,6.02157949357204,9.9185244752089e-07,1.59104522275528e-05,1
"38",-0.291893967141732,5.15387762796772,9.94043794363574e-07,1.59303595840503e-05,1
"84870",-0.454210024970689,3.6189068750554,1.01594378714271e-06,1.62657743112447e-05,1
"158471",-0.300292181858152,6.59306191399147,1.02749431963457e-06,1.64350069465976e-05,1
"79001",-0.293822137406783,6.65010104917936,1.05002261824435e-06,1.67793414200476e-05,1
"51307",0.239742732442236,6.31903839516283,1.05630470305029e-06,1.68636530830781e-05,1
"5226",0.278026038118496,9.54887849552769,1.05871943018265e-06,1.68814079040816e-05,1
"51567",0.236994105656004,5.97521287081878,1.05943095598007e-06,1.68814079040816e-05,1
"170463",-0.242356209353028,5.81864658490138,1.07292582823399e-06,1.70802048040707e-05,1
"3241",0.292539678341637,7.11826817950841,1.09567681237242e-06,1.74258352996195e-05,1
"3678",-0.273352898884383,7.74301850600042,1.1049256619723e-06,1.75562738119827e-05,1
"349667",0.363881159996078,4.48762369039214,1.12291646893307e-06,1.78252355764442e-05,1
"10435",0.405123152681125,3.96127524242024,1.14637323131657e-06,1.81803732039354e-05,1
"4173",-0.371698016172702,4.25391332727208,1.15325975731608e-06,1.82722999167198e-05,1
"1366",0.361154856302097,4.29839563963526,1.17013492430512e-06,1.85221640567769e-05,1
"57719",-0.419401542645718,4.71194889197047,1.18388210993125e-06,1.87220903856392e-05,1
"26010",-0.233229400673207,6.36487279195383,1.18503473545153e-06,1.87226552972423e-05,1
"167555",-0.911202848612221,1.57631974102726,1.19030023920963e-06,1.87881383332118e-05,1
"54987",-0.33428689826574,4.64505731115142,1.19576793154598e-06,1.88566865818488e-05,1
"5293",0.244777343180916,5.79120205400927,1.21638067352122e-06,1.91637116825529e-05,1
"10051",-0.299894424836743,4.98207852809006,1.22283755430596e-06,1.92473482843482e-05,1
"3611",-0.230991675564808,5.93341150478697,1.23053347457031e-06,1.9350312039608e-05,1
"105374491",1.00645935294919,1.1664035107228,1.23446104483006e-06,1.93938805009244e-05,1
"8971",0.288005663237202,7.57434358912092,1.23885352301823e-06,1.94264748422401e-05,1
"55787",0.267220337134326,5.38909699015791,1.23773057523504e-06,1.94264748422401e-05,1
"157769",0.264347647039851,7.9293722924066,1.25191483514718e-06,1.96129424126843e-05,1
"81614",0.267057694312108,7.12896387200085,1.28237257756306e-06,2.00713459548922e-05,1
"85461",-0.258254759633045,5.76967764747349,1.29184288799354e-06,2.02007111300706e-05,1
"259217",0.399892656913345,4.38854977185143,1.29458470752193e-06,2.02247189675584e-05,1
"650",0.432267031105588,3.69960471473772,1.29858740338362e-06,2.02683618649158e-05,1
"59345",-0.302645351825499,5.03781198134118,1.32534914850312e-06,2.06668165361468e-05,1
"9786",0.333385488917715,4.70705340508646,1.33603827072166e-06,2.08141352528878e-05,1
"9351",0.889255563525501,1.52203476516053,1.34084934504301e-06,2.08696913379349e-05,1
"144809",-0.949599859941211,1.96332004525827,1.35643385069405e-06,2.10926722070356e-05,1
"7846",-0.291979262555336,6.0957100806419,1.39787549199354e-06,2.1716947981731e-05,1
"112936",-0.337996549553903,4.49733010015165,1.40900674685404e-06,2.18696112014021e-05,1
"51449",-0.274736354372311,6.913454805597,1.41968815664203e-06,2.2015016253275e-05,1
"2997",-0.363433325083352,4.49649353844573,1.4498447273675e-06,2.24618735349921e-05,1
"55113",-0.264385535499068,5.3119943472081,1.45417203861219e-06,2.25081125422494e-05,1
"57584",-0.28275005757593,7.54884533727487,1.456899193876e-06,2.25295213901692e-05,1
"81873",0.282851466895507,5.57972274159174,1.46117808303661e-06,2.2574864705938e-05,1
"2288",0.26789281109886,6.93451153820229,1.46283181221052e-06,2.25796037459346e-05,1
"7295",0.288297963562145,8.8501350235895,1.4815067807223e-06,2.28468244390505e-05,1
"55701",-0.274547931544151,5.26555681685291,1.49449264246769e-06,2.30259008875789e-05,1
"28966",0.227858782537301,6.10140640283985,1.50729632577173e-06,2.32018441771455e-05,1
"123920",0.290373580908137,5.21648955230451,1.51230679756148e-06,2.32576136215808e-05,1
"2043",-0.751460359215197,2.35552309216339,1.51437042194609e-06,2.32661522670075e-05,1
"92126",-0.316933601800512,6.82426631045596,1.5156379094179e-06,2.32661522670075e-05,1
"6913",-0.242323867574289,6.02502067681234,1.52238178527112e-06,2.33482944798717e-05,1
"5819",0.235216318225142,6.01051903685076,1.59982802330741e-06,2.45136354247735e-05,1
"6461",0.308751354838974,5.58661619687026,1.61165480238726e-06,2.46723008697878e-05,1
"100216546",-0.93791862179424,1.52394985449363,1.61775201795603e-06,2.47430447782819e-05,1
"283131",-0.497661815071102,9.24942912909925,1.62202499307899e-06,2.47857839188542e-05,1
"101927354",1.05583418429913,1.00894848612129,1.64075055161907e-06,2.50490906163848e-05,1
"1176",-0.240986838041925,6.40089591478354,1.67039010238867e-06,2.5478388795579e-05,1
"55301",0.62021558162968,2.71671023341358,1.70108488221584e-06,2.59229871641673e-05,1
"26608",0.236136062300786,6.33718830709666,1.78212416568709e-06,2.7133285548967e-05,1
"230",-0.380489128459662,4.7194750964496,1.78546118574507e-06,2.7159424552309e-05,1
"23164",-0.287265705571356,6.63411693715881,1.79683787677253e-06,2.73077002070153e-05,1
"55325",-0.296208582536594,4.99115069971802,1.82021705060639e-06,2.76379514667708e-05,1
"53354",-0.686762583127659,2.52012055824937,1.83796089419778e-06,2.78821162619343e-05,1
"55672",0.27310266996603,5.64514617305311,1.85340642333921e-06,2.80910053114241e-05,1
"114823",-0.417720453795248,6.96521466074196,1.89440437582716e-06,2.86864503631352e-05,1
"3998",0.26395168473589,8.82199682172581,1.89882135427752e-06,2.87273848030272e-05,1
"23371",-0.281108270315568,5.40722216825422,1.90775960853623e-06,2.88365864002641e-05,1
"221322",-0.626232239268446,3.00642148974952,1.97164619318602e-06,2.97383504119651e-05,1
"9455",-0.247260142462134,6.11800901888212,1.97274030054913e-06,2.97383504119651e-05,1
"23659",-0.326698759255432,4.93647844185461,1.96975863433203e-06,2.97383504119651e-05,1
"9240",-0.263885039300548,7.12889424160947,1.98848722807975e-06,2.99487973084464e-05,1
"3020",-0.23698267476617,5.82363353747284,2.02360118346968e-06,3.04229835322891e-05,1
"378938",-0.466449456480202,7.99738538456834,2.02246985449808e-06,3.04229835322891e-05,1
"164832",0.285455850768289,4.95491913676259,2.04729385162337e-06,3.07516011064181e-05,1
"27040",0.274672041150964,5.11434297434239,2.05047699278591e-06,3.07718404924532e-05,1
"100506190",0.297058783809315,4.82599392521375,2.0545933469652e-06,3.08060360243091e-05,1
"8503",-0.354365814291575,4.32899685010629,2.0675730725926e-06,3.09729467523412e-05,1
"126393",-0.391831645337051,4.01642331946127,2.07675126186458e-06,3.10826619666393e-05,1
"105373148",0.962855647119939,1.2597176844205,2.08162154117312e-06,3.1127762617917e-05,1
"84079",0.221719935298169,6.18581130345142,2.16486781384851e-06,3.23437425700022e-05,1
"1121",0.24044399702648,6.38582219285868,2.17016183610076e-06,3.23939651456429e-05,1
"118932",0.448970786215903,3.69324798113128,2.18039223344972e-06,3.25177179798199e-05,1
"30",-0.326250153274018,4.67573416588234,2.20552112982744e-06,3.28632450660421e-05,1
"9093",0.261846165686785,6.08975315228553,2.22562002037463e-06,3.31332756674422e-05,1
"102723759",1.0263063389476,1.12487402028241,2.28176271215582e-06,3.3938942629874e-05,1
"100101267",0.2378091586507,5.95730367225308,2.31904703362429e-06,3.44629303409964e-05,1
"29934",-0.22880166025056,6.01664054149601,2.32118907846706e-06,3.4464209497204e-05,1
"80206",-0.314070443777983,4.75501368346446,2.33365972549326e-06,3.46187061756137e-05,1
"59339",0.239421918470785,5.65986562610841,2.34341865117645e-06,3.47327381517867e-05,1
"254827",-1.33154131335528,0.925038610709598,2.3559419576286e-06,3.48875044485231e-05,1
"79657",0.269421398778721,5.18016699276993,2.36903434855148e-06,3.50504172857621e-05,1
"63898",0.277957792865833,5.22667544546161,2.39417230441594e-06,3.53881234072762e-05,1
"84256",0.271708296622889,7.53499246599484,2.39608185093709e-06,3.53881234072762e-05,1
"1687",-0.263176579700892,7.88307543988395,2.40948063781991e-06,3.55546865596613e-05,1
"6715",-0.35275969108796,4.932904738523,2.42857871333329e-06,3.58049823848777e-05,1
"217",0.236957810999705,6.29448405697638,2.48293844162181e-06,3.65742505245224e-05,1
"91409",-0.826276825128554,1.77120467742803,2.49024475408813e-06,3.66496688435288e-05,1
"649",-0.340263992950974,4.55215159725781,2.49939792017127e-06,3.67521116980974e-05,1
"10007",0.273587685285251,7.4183126893042,2.52604588757946e-06,3.70789029890495e-05,1
"55544",0.629101947889383,2.46284219554371,2.52540647553472e-06,3.70789029890495e-05,1
"11107",0.528095678980233,3.05884687835777,2.59665934777853e-06,3.80820653077965e-05,1
"56925",-0.889658460553608,1.56167055494162,2.60168034502569e-06,3.81223493213861e-05,1
"56951",-0.229635818614315,5.87843041973473,2.63170198939612e-06,3.85285768106963e-05,1
"25909",0.225641986705547,6.19939213500133,2.65560168857675e-06,3.8844547212576e-05,1
"54463",-0.249080580993412,6.05768031937059,2.67102764326192e-06,3.90361258796857e-05,1
"221",-0.258006329546985,7.77524865862945,2.69299601343319e-06,3.93229025898785e-05,1
"50862",-0.258732062012322,5.86948368053763,2.71783753537433e-06,3.96510971327066e-05,1
"25934",-0.300261148794807,4.79878925293221,2.74412272518494e-06,3.99997645585001e-05,1
"154881",-0.246563105274958,5.57850479161006,2.75923316197394e-06,4.01850786222147e-05,1
"3312",-0.257079554797829,10.0997077603381,2.77258134476975e-06,4.03444280228952e-05,1
"84034",-0.413093836984516,3.90680833730608,2.78994135069876e-06,4.05593769289064e-05,1
"23762",0.227192862840533,6.197728937804,2.79219238656315e-06,4.05593769289064e-05,1
"57559",0.391906946039538,4.02282355052619,2.81170834535262e-06,4.08075038901697e-05,1
"3176",-0.420548677913849,3.82261517419778,2.84779427488433e-06,4.129548047568e-05,1
"1390",0.281784862713143,4.94272661995527,2.88855630159416e-06,4.1850362388611e-05,1
"2274",-0.240299876904399,6.08484305023921,2.89211375548135e-06,4.18657192427754e-05,1
"10644",0.258431821906473,6.46065522469775,2.92268190807263e-06,4.22717142579995e-05,1
"145407",-0.714605335605875,2.18280772943001,2.92624094083396e-06,4.22867042165515e-05,1
"56271",0.224093720764721,6.23376946214667,2.93526877084813e-06,4.23806291177668e-05,1
"63933",0.248019661558522,5.84376504102161,2.9724834320977e-06,4.28810152945385e-05,1
"55450",-0.232963663386714,5.86748595904278,3.02228241428122e-06,4.35619261484059e-05,1
"57198",0.272540575119803,6.70738555437278,3.05270543442102e-06,4.39626298945013e-05,1
"7422",-0.283194288812656,9.37762388524537,3.05840729072438e-06,4.40069368364058e-05,1
"51232",0.241594964495989,6.45377762506584,3.07280772617952e-06,4.41383683924142e-05,1
"25769",0.368938647094947,4.13703087847047,3.07173473793068e-06,4.41383683924142e-05,1
"90522",0.223876360186198,6.17120514329765,3.0980147484563e-06,4.44623469421002e-05,1
"54471",0.233862822960999,6.13671256116273,3.11547783087726e-06,4.46747261582511e-05,1
"23328",-0.263251872032007,7.21864630311289,3.14661799896883e-06,4.50826987322346e-05,1
"100861518",-0.371842749257236,4.05855013080507,3.17256423530235e-06,4.53768722494653e-05,1
"715",-0.264359217378912,6.84924003868118,3.17211173247989e-06,4.53768722494653e-05,1
"729867",0.252211798945617,5.34661348291354,3.21143508734997e-06,4.58785939801409e-05,1
"11140",0.255883971104625,7.90287781472271,3.21311634747273e-06,4.58785939801409e-05,1
"8420",0.279785426959587,5.10466605320917,3.23631231711001e-06,4.61704709546511e-05,1
"594",-0.364334822429745,4.22981036902875,3.25780942472768e-06,4.64376355329168e-05,1
"55859",0.310977864951032,5.43312440432241,3.28092569263034e-06,4.67274064448278e-05,1
"22885",0.253617212024288,8.9079320772269,3.31821829721555e-06,4.72184153787982e-05,1
"100859921",2.01570447176368,-0.585279953354733,3.32122087892499e-06,4.72210564829683e-05,1
"6695",-0.303930120730807,7.07339701810732,3.34900989423384e-06,4.75758075059676e-05,1
"11227",-0.868767414086054,1.58177928442459,3.35669504578063e-06,4.7644605463523e-05,1
"113178",0.274132263721835,6.6494493270786,3.39172412533455e-06,4.8101075730104e-05,1
"11322",2.05862884382243,-0.6560193942317,3.3946787391809e-06,4.81022820835921e-05,1
"4600",-0.559765885731085,2.8349296453491,3.43643313261556e-06,4.8652811319286e-05,1
"1974",-0.260463202845508,8.05608876117146,3.44587652824001e-06,4.87042396651663e-05,1
"10609",-0.331876180474784,4.82102075897305,3.4442791927913e-06,4.87042396651663e-05,1
"6049",0.263089265358464,6.59785605021645,3.45812727351631e-06,4.88222344563648e-05,1
"23580",-0.24054396157667,6.10887534386335,3.46179615980733e-06,4.88222344563648e-05,1
"116442",0.225911436521087,6.07706848181446,3.46296228411488e-06,4.88222344563648e-05,1
"29767",-0.39242718734465,4.23980669692615,3.47667673235762e-06,4.89743966928662e-05,1
"7771",-0.630321922532008,2.56798322777929,3.48809494940924e-06,4.90939845818195e-05,1
"10014",-0.282556757244265,5.97166869452202,3.51306214908456e-06,4.94039100713964e-05,1
"8509",0.34045076653694,4.38845650877654,3.52723591469442e-06,4.95616560251657e-05,1
"10458",0.230341623539546,6.28668619278189,3.60575459101416e-06,5.06224993376636e-05,1
"102800317",0.237040688602691,6.05743894343606,3.63163896702797e-06,5.09432334763932e-05,1
"6944",0.247081442287081,5.89475081397785,3.64912148577878e-06,5.11456717944061e-05,1
"90411",0.252284729687582,8.64544054257962,3.6599503159155e-06,5.12545924358325e-05,1
"60370",-0.233010563656627,5.98790195152242,3.67510152507336e-06,5.14238120741276e-05,1
"9820",-0.258326149915686,5.25362248874887,3.69907524927993e-06,5.17160954159128e-05,1
"151534",0.477190792160605,3.20755087180857,3.73418162145837e-06,5.21634054337556e-05,1
"135293",0.450928357319338,3.59902369156195,3.78310933825302e-06,5.28028824622276e-05,1
"9649",-0.45450022083033,3.42425937727836,3.81216325196653e-06,5.31641369323752e-05,1
"5037",-0.254099374184705,7.88498243660995,3.81645814492413e-06,5.31797904267359e-05,1
"262",0.272072980657022,6.7217877550062,3.8539890934908e-06,5.36581554602877e-05,1
"81832",1.10457636538168,0.821976708020675,3.86005220458652e-06,5.36979710418953e-05,1
"726",-0.342574511895227,4.54037305749128,3.88954168155968e-06,5.40633393101036e-05,1
"79447",-0.286543912244052,4.90058515333727,3.90091849077717e-06,5.41765506718291e-05,1
"6236",0.266493859558957,6.60903794990704,3.90420600443717e-06,5.41773222287916e-05,1
"101929054",0.801767967126347,1.64394143326546,3.98005112021271e-06,5.51841165658607e-05,1
"79073",-0.28036095635118,5.26601285020103,3.98908859233833e-06,5.52637124573285e-05,1
"506",-0.25512658662249,8.90373202479464,4.0050301824053e-06,5.54387456215195e-05,1
"900",-0.27327313452545,7.69864790968204,4.00954150748341e-06,5.5455399579162e-05,1
"64135",-0.576964741355562,2.73209331638512,4.06433459259446e-06,5.61668926427543e-05,1
"618",-0.352613233157018,7.66596122918202,4.12725187948478e-06,5.69893931266915e-05,1
"8996",-0.339478399971142,4.77879785092234,4.15102506272783e-06,5.72704799395116e-05,1
"5567",0.257251352937365,6.6990373981895,4.37927500685694e-06,6.03698905756109e-05,1
"10947",-0.284589229048003,5.15910073656434,4.40939302392379e-06,6.07351316844984e-05,1
"93664",-0.243385793237757,5.78255094909401,4.41910541562504e-06,6.07865839846862e-05,1
"109136579",-0.465271193527079,7.86239813674377,4.42038095074465e-06,6.07865839846862e-05,1
"80055",-0.322576570594891,4.82368977179849,4.44077756579417e-06,6.10170117503342e-05,1
"100507347",-0.249590848281205,9.70192962020082,4.51229073969406e-06,6.19488367481503e-05,1
"1999",-1.77425569929011,-0.0914006926650254,4.52503667881437e-06,6.20729867814774e-05,1
"8508",-0.235413499449924,6.44102930067456,4.53081168230106e-06,6.21013869422835e-05,1
"81631",0.253467515572831,9.20248578576302,4.55918056989377e-06,6.24391698473278e-05,1
"8412",0.344134469626458,4.49796609056167,4.61867492357927e-06,6.32023246889463e-05,1
"22906",-0.253171395552238,6.01391592137494,4.65416878205903e-06,6.36360777272884e-05,1
"9564",0.219288606300653,6.21106031175172,4.67915497583446e-06,6.39255703829772e-05,1
"23400",0.236496275265506,5.55757073727916,4.69614686947545e-06,6.4105464147408e-05,1
"5090",-0.369520598476507,4.1951245615621,4.7050890627664e-06,6.41343104147166e-05,1
"6613",-0.261182440459327,6.75037806948893,4.70591193760672e-06,6.41343104147166e-05,1
"7450",-1.20938950512875,0.773137923999518,4.72709525881387e-06,6.43706724805012e-05,1
"100885776",0.466778643011662,3.57719954653486,4.85617439785983e-06,6.60747170708802e-05,1
"7102",0.669778046906183,2.1843986951109,4.93930739908799e-06,6.7151346253781e-05,1
"8570",0.256315581980719,7.79991844202648,4.96717454379761e-06,6.74754836934193e-05,1
"23341",0.243492017241829,5.7066569947162,5.03943522429993e-06,6.84016620768743e-05,1
"54839",0.252928978506661,5.25396352522484,5.06317415117937e-06,6.86682753205662e-05,1
"6322",0.264455941251877,5.55192593337364,5.07944288902008e-06,6.8833226474247e-05,1
"147",-0.492625696720075,3.30458022612307,5.10503440356846e-06,6.91241451591422e-05,1
"1317",0.252976320692015,7.45033018965571,5.1719336722913e-06,6.99734658180945e-05,1
"9956",0.651250918000691,2.26999907115828,5.20851901139525e-06,7.04116162806601e-05,1
"7059",-0.252727279461196,5.67454934931394,5.24710054453083e-06,7.08760245189124e-05,1
"7347",0.257617145517398,5.22704026960341,5.25689351524448e-06,7.09511320419028e-05,1
"166647",0.272639730373561,5.15879596087382,5.30755291170751e-06,7.15772401117884e-05,1
"7837",1.8220788316751,-0.45388776267281,5.31859965750813e-06,7.16685579250875e-05,1
"80313",-0.355801192144315,4.15783007822563,5.4266747219727e-06,7.30661432646011e-05,1
"6696",0.263493145875338,9.10088650370225,5.52066785335714e-06,7.4212474118545e-05,1
"6616",-0.852506753945475,1.81597179721756,5.51909817437847e-06,7.4212474118545e-05,1
"56834",-0.216681980551389,6.08395682013114,5.58243693607416e-06,7.49826845828615e-05,1
"51177",-0.257122812478736,7.24467238107475,5.62606772479292e-06,7.55082251967203e-05,1
"55751",0.246535675755171,6.46261479360928,5.66007025551942e-06,7.59038061546176e-05,1
"3490",-0.259938273597081,5.33135749685603,5.68141598969021e-06,7.6129157662012e-05,1
"6892",-0.275616388718045,6.58042529081189,5.74477840774018e-06,7.69167096237609e-05,1
"10589",0.279642194698545,7.25354545360338,5.84749632873881e-06,7.82295139334785e-05,1
"22927",-0.222255430557157,6.05325993203927,5.89229730137295e-06,7.87660124903627e-05,1
"105369617",1.16678459826338,0.577601288276496,5.90731316996794e-06,7.89038172654761e-05,1
"23476",0.259184079648432,7.2859053420802,6.01732314321624e-06,8.0309225995011e-05,1
"27315",-0.345605790098908,4.27715400401112,6.08890878645497e-06,8.11999824879433e-05,1
